gene_name,naive_suppression,abs_score,is_suppressor,z_l2,z_l2_raw,in_top,in_induction_top,stim_downstream,stim_de_genes,rest_downstream,rest_de_genes,has_rest_row,rest_qc_pass,homeostasis_cost,tolerance_suppression,is_iei,n_cells_target
CHCHD2,0.31965804400928205,0.31965804400928205,True,108.70947432696136,109.20311443651892,False,False,0.0,1.0,2.0,2.0,True,False,1.0986122886681098,0.5496836387060277,0.0,434.0
CHCHD5,-0.22471887572976046,0.22471887572976046,False,106.1107577038707,109.1509183016181,False,False,4.0,5.0,0.0,1.0,True,True,-1.6094379124341003,-0.6798225328715355,0.0,1051.0
CHCHD6,-0.17593716767223555,0.17593716767223555,False,103.2886045727369,103.85416138528916,False,False,0.0,1.0,2.0,2.0,True,False,1.0986122886681098,-0.5515185066540229,0.0,330.0
CHD2,-0.19673521977365366,0.19673521977365366,False,117.3810631271973,119.28157390138,False,False,32.0,33.0,14.0,15.0,True,True,-0.7884573603642702,0.10898015570441687,0.0,625.0
CHD4,-0.26305388412582353,0.26305388412582353,False,140.18312572348202,140.68679476913255,False,False,416.0,417.0,1199.0,1200.0,True,True,1.0569906139772902,-0.5522189226091994,0.0,233.0
CHD6,-0.07163852614138866,0.07163852614138866,False,98.96451180010392,99.60253006119734,False,False,0.0,1.0,1.0,2.0,True,True,0.6931471805599453,-0.8209753387168166,0.0,334.0
CHD8,-0.10267988476099753,0.10267988476099753,False,107.6774697991097,108.04289423913748,False,False,11.0,12.0,28.0,28.0,True,False,0.8823891801984738,-0.7027337393466996,0.0,326.0
CHFR,0.4781413653853022,0.4781413653853022,True,95.93266528131376,96.66763490139574,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,-0.13816422373917966,0.0,515.0
CHI3L2,0.5050286600221366,0.5050286600221366,True,94.90612501415384,95.4891705956854,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,0.01614868587314422,0.0,435.0
CHIC1,-0.22984437616136041,0.22984437616136041,False,95.77482721684692,96.56944978379391,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,-0.07408943170514266,0.0,1147.0
CHIC2,0.12384731623940619,0.12384731623940619,True,122.91636686702316,125.50308446939056,False,False,58.0,59.0,31.0,32.0,True,True,-0.6118015411059932,0.4002241847182575,0.0,2350.0
CHID1,0.23676204054076833,0.23676204054076833,True,97.28090013080194,99.1868075846751,False,False,6.0,7.0,2.0,3.0,True,True,-0.8472978603872034,-0.08947632792468195,0.0,743.0
CHKB,0.14034337890685628,0.14034337890685628,True,108.70171831608847,109.50413471558625,False,False,2.0,3.0,3.0,4.0,True,True,0.2876820724517808,-0.16061581434040215,0.0,579.0
CHM,0.2818561426794534,0.2818561426794534,True,92.88569999721038,93.35006049345031,False,False,0.0,1.0,1.0,2.0,True,True,0.6931471805599453,-0.04081616734982163,0.0,462.0
CHMP1A,0.45268797492399643,0.45268797492399643,True,103.1716021352164,103.7307725771845,False,False,6.0,7.0,569.0,570.0,True,False,4.399726211773283,0.4276739465119042,0.0,364.0
CHMP1B,-0.17351068541060008,0.17351068541060008,False,97.42566332257448,99.03533788259688,False,False,0.0,1.0,2.0,3.0,True,True,1.0986122886681098,0.03932851599156765,0.0,535.0
CHMP2B,-0.2753885369590908,0.2753885369590908,False,96.51023774814092,97.5804636436002,False,False,1.0,2.0,1.0,2.0,True,True,-0.0,-0.2433956613735335,0.0,532.0
CHMP4A,-0.11135096040331108,0.11135096040331108,False,106.16930427429004,109.0731891504332,False,False,19.0,20.0,40.0,41.0,True,False,0.7178397931503171,0.18305791162291699,0.0,651.0
CHMP4B,-0.4944814855572719,0.4944814855572719,False,108.35073898024966,108.96350211033514,False,False,5.0,6.0,5.0,6.0,True,True,-0.0,0.2895076691029935,0.0,232.0
CHMP7,0.22509920916358755,0.22509920916358755,True,103.5313632245162,104.49235009835506,False,False,3.0,4.0,2.0,3.0,True,True,-0.2876820724517808,0.14224207398392874,0.0,311.0
CHORDC1,1.015715918145974,1.015715918145974,True,114.77961382244392,115.4778675731312,False,False,68.0,69.0,158.0,159.0,True,True,0.8347976976229718,1.0655538393990678,0.0,46.0
CHP1,0.35969550566013075,0.35969550566013075,True,112.79807348355524,114.30620632443136,False,False,29.0,30.0,0.0,1.0,True,True,-3.4011973816621555,-0.07108944932254146,0.0,593.0
CHPF,-0.0020850822561242766,0.0020850822561242766,False,98.34876258246294,99.11625404815584,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,0.37493866491364286,0.0,459.0
CHPF2,-0.008405365810306337,0.008405365810306337,False,100.31432526598527,101.3690036082052,False,False,1.0,2.0,2.0,3.0,True,True,0.4054651081081645,-0.22492588258649654,0.0,620.0
CHRAC1,1.103874214626667,1.103874214626667,True,112.48739978220355,115.39733075378818,False,False,13.0,14.0,27.0,28.0,True,True,0.6931471805599454,0.7891276925669509,0.0,711.0
CHST10,-0.35397312704518874,0.35397312704518874,False,94.26283759306422,94.84587164099732,False,False,1.0,2.0,2.0,3.0,True,True,0.4054651081081645,-0.25572221199689704,0.0,1582.0
CHST11,0.8261884076217205,0.8261884076217205,True,99.28736123780794,99.76521585951288,False,False,3.0,4.0,5.0,6.0,True,True,0.4054651081081644,0.8556893358990904,0.0,486.0
CHST12,-0.09714042779186172,0.09714042779186172,False,103.67223865570934,104.17236294620086,False,False,2.0,3.0,2.0,3.0,True,True,-0.0,-0.07723022021438834,0.0,385.0
CHST14,0.21187041752157254,0.21187041752157254,True,104.06409692652832,104.65874405141408,False,False,2.0,3.0,9.0,10.0,True,True,1.2039728043259361,-0.6800798356467038,0.0,266.0
CHTF18,0.0866086226842197,0.0866086226842197,True,149.96397583584394,150.40916415691234,False,False,857.0,858.0,135.0,136.0,True,True,-1.84194921375191,-0.3192076196657687,0.0,200.0
CHTOP,0.2706495326780494,0.2706495326780494,True,103.03321747307808,103.55512907611688,False,False,0.0,1.0,1.0,2.0,True,True,0.6931471805599453,-0.0033209158980142847,0.0,238.0
CHUK,1.0057219283926453,1.0057219283926453,True,110.2685411362498,111.3270952842658,False,False,16.0,17.0,24.0,25.0,True,True,0.3856624808119844,-0.837201360283544,1.0,155.0
CHURC1,-0.4001737321969806,0.4001737321969806,False,102.10963259542196,103.72737143720744,False,False,0.0,1.0,157.0,158.0,True,True,5.062595033026967,-1.16175000811146,0.0,180.0
CIAO1,0.7893385799467528,0.7893385799467528,True,110.86658782095785,111.67255882547356,False,False,14.0,15.0,7.0,8.0,True,True,-0.6286086594223743,0.4431760936456212,0.0,293.0
CIART,-0.32363743545021634,0.32363743545021634,False,105.00755489325076,105.29169144001098,False,False,7.0,8.0,0.0,0.0,True,False,-2.0794415416798357,0.07406849496020838,0.0,1631.0
CIB1,0.7127599304440372,0.7127599304440372,True,107.40413279758413,109.48393581722944,False,False,7.0,8.0,15.0,16.0,True,True,0.6931471805599454,1.9019641602308281,1.0,396.0
CIC,0.13267564052571573,0.13267564052571573,True,92.02435020122792,92.39891103651944,False,False,2.0,3.0,3.0,4.0,True,True,0.2876820724517808,0.06688368663068747,0.0,711.0
CIITA,0.7201406083362767,0.7201406083362767,True,97.80507395040269,98.55853053491224,False,False,3.0,4.0,2.0,3.0,True,True,-0.2876820724517808,0.39673474383964424,1.0,530.0
CIRBP,-0.05615237878108344,0.05615237878108344,False,95.88227191732744,98.05581990965456,False,False,0.0,1.0,3.0,4.0,True,True,1.3862943611198906,0.06053249263146673,0.0,511.0
